Hotel,IsCanceled,LeadTime,ArrivalDateMonth,ArrivalDateDayOfMonth,StaysInWeekendNights,StaysInWeekNights,Adults,Children,Babies,Meal,Country,MarketSegment,IsRepeatedGuest,PreviousCancellations,PreviousBookingsNotCanceled,ReservedRoomType,BookingChanges,DepositType,DaysInWaitingList,CustomerType,ADR,RequiredCarParkingSpaces,TotalOfSpecialRequests
6436,City Hotel,1,145,1,3,2,1,2,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,85,Transient,65.0,0,0
6437,City Hotel,1,145,1,3,2,1,2,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,85,Transient,65.0,0,0
6438,City Hotel,1,145,1,3,2,1,2,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,85,Transient,65.0,0,0
6439,City Hotel,1,145,1,3,2,1,2,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,85,Transient,65.0,0,0
6440,City Hotel,1,145,1,3,2,1,2,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,85,Transient,65.0,0,0
6441,City Hotel,1,145,1,3,2,1,2,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,85,Transient,65.0,0,0
6442,City Hotel,1,145,1,3,2,1,2,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,85,Transient,65.0,0,0
6443,City Hotel,1,145,1,3,2,1,2,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,85,Transient,65.0,0,0
6444,City Hotel,1,145,1,3,2,1,2,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,85,Transient,65.0,0,0
6445,City Hotel,1,145,1,3,2,1,2,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,85,Transient,65.0,0,0
6446,City Hotel,1,145,1,3,2,1,2,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,85,Transient,65.0,0,0
6658,City Hotel,0,149,1,17,2,2,1,0.0,0,BB,EGY,Offline TA/TO,0,0,0,A,7,No Deposit,63,Transient-Party,71.0,0,0
6659,City Hotel,0,149,1,17,2,3,1,0.0,0,BB,EGY,Offline TA/TO,0,0,0,A,4,No Deposit,63,Transient-Party,71.0,0,0
6678,City Hotel,0,150,1,18,1,2,1,0.0,0,BB,NLD,Offline TA/TO,0,0,0,A,2,No Deposit,63,Transient-Party,71.0,0,0
6682,City Hotel,1,150,1,18,1,4,1,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,1,No Deposit,63,Transient-Party,80.0,0,0
6684,City Hotel,1,150,1,18,1,4,1,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,2,No Deposit,63,Transient-Party,80.0,0,0
6685,City Hotel,0,150,1,18,1,4,1,0.0,0,BB,DEU,Offline TA/TO,0,0,0,A,3,No Deposit,63,Transient-Party,71.6,0,0
6688,City Hotel,1,151,1,19,0,1,1,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,1,No Deposit,63,Transient-Party,80.0,0,0
6691,City Hotel,1,151,1,19,0,1,1,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,1,No Deposit,63,Transient-Party,80.0,0,0
6692,City Hotel,0,151,1,19,0,2,1,0.0,0,BB,CZE,Offline TA/TO,0,0,0,A,2,No Deposit,63,Transient-Party,71.0,0,0
6693,City Hotel,0,151,1,19,0,2,1,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,1,No Deposit,63,Transient-Party,71.0,0,0
6694,City Hotel,0,151,1,19,0,2,1,0.0,0,BB,ESP,Offline TA/TO,0,0,0,A,2,No Deposit,63,Transient-Party,71.0,0,0
6695,City Hotel,0,151,1,19,0,2,1,0.0,0,BB,NLD,Offline TA/TO,0,0,0,A,2,No Deposit,63,Transient-Party,71.0,0,0
6697,City Hotel,0,151,1,19,0,2,1,0.0,0,BB,SRB,Offline TA/TO,0,0,0,A,1,No Deposit,63,Transient-Party,71.0,0,0
6698,City Hotel,0,151,1,19,0,2,1,0.0,0,BB,DEU,Offline TA/TO,0,0,0,A,2,No Deposit,63,Transient-Party,71.0,0,0
6699,City Hotel,0,151,1,19,0,2,1,0.0,0,BB,FRA,Offline TA/TO,0,0,0,A,2,No Deposit,63,Transient-Party,71.0,0,0
6701,City Hotel,0,151,1,19,0,2,1,0.0,0,BB,ITA,Offline TA/TO,0,0,0,A,2,No Deposit,63,Transient-Party,71.0,0,0
6702,City Hotel,0,151,1,19,0,2,1,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,2,No Deposit,63,Transient-Party,71.0,0,0
6703,City Hotel,0,151,1,19,0,2,1,0.0,0,BB,TUR,Offline TA/TO,0,0,0,A,2,No Deposit,63,Transient-Party,71.0,0,0
6704,City Hotel,0,151,1,19,0,2,1,0.0,0,BB,FRA,Offline TA/TO,0,0,0,A,2,No Deposit,63,Transient-Party,71.0,0,0
6705,City Hotel,0,151,1,19,0,2,1,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,2,No Deposit,63,Transient-Party,71.0,0,0
6706,City Hotel,0,151,1,19,0,2,1,0.0,0,BB,CZE,Offline TA/TO,0,0,0,A,4,No Deposit,63,Transient-Party,71.0,0,0
6707,City Hotel,0,151,1,19,0,2,1,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,2,No Deposit,63,Transient-Party,71.0,0,0
6708,City Hotel,0,151,1,19,0,2,1,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,2,No Deposit,63,Transient-Party,71.0,0,0
6709,City Hotel,0,151,1,19,0,2,1,0.0,0,BB,LVA,Offline TA/TO,0,0,0,A,2,No Deposit,63,Transient-Party,70.0,0,0
6710,City Hotel,0,151,1,19,0,2,1,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,2,No Deposit,63,Transient-Party,70.0,0,0
6711,City Hotel,0,151,1,19,0,2,2,0.0,0,BB,ESP,Offline TA/TO,0,0,0,A,4,No Deposit,63,Transient-Party,86.5,0,0
6712,City Hotel,0,151,1,19,0,2,1,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,2,No Deposit,63,Transient-Party,71.0,0,0
6713,City Hotel,1,151,1,19,0,2,1,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,1,No Deposit,63,Transient-Party,80.0,0,0
6714,City Hotel,1,151,1,19,0,3,1,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,No Deposit,63,Transient-Party,80.0,0,0
6715,City Hotel,1,151,1,19,0,3,1,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,No Deposit,63,Transient-Party,80.0,0,0
6716,City Hotel,0,151,1,19,0,3,1,0.0,0,BB,RUS,Offline TA/TO,0,0,0,A,1,No Deposit,63,Transient-Party,71.0,0,0
6718,City Hotel,0,151,1,19,0,3,1,0.0,0,BB,GRC,Offline TA/TO,0,0,0,A,1,No Deposit,63,Transient-Party,71.0,0,0
6719,City Hotel,1,151,1,19,0,3,1,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,No Deposit,63,Transient-Party,80.0,0,0
6720,City Hotel,1,151,1,19,0,3,1,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,No Deposit,63,Transient-Party,80.0,0,0
6721,City Hotel,1,151,1,19,0,3,1,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,No Deposit,63,Transient-Party,80.0,0,0
6722,City Hotel,1,151,1,19,0,3,1,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,No Deposit,63,Transient-Party,80.0,0,0
6723,City Hotel,1,151,1,19,0,3,1,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,No Deposit,63,Transient-Party,80.0,0,0
6724,City Hotel,0,151,1,19,0,3,1,0.0,0,BB,ROU,Offline TA/TO,0,0,0,A,1,No Deposit,63,Transient-Party,70.0,0,0
6725,City Hotel,0,151,1,19,0,3,1,0.0,0,BB,RUS,Offline TA/TO,0,0,0,A,1,No Deposit,63,Transient-Party,71.0,0,0
6726,City Hotel,0,151,1,19,0,3,1,0.0,0,BB,SRB,Offline TA/TO,0,0,0,A,3,No Deposit,63,Transient-Party,71.0,0,0
6727,City Hotel,1,151,1,19,0,3,1,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,No Deposit,63,Transient-Party,80.0,0,0
6728,City Hotel,1,151,1,19,0,3,1,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,No Deposit,63,Transient-Party,80.0,0,0
6729,City Hotel,1,151,1,19,0,3,1,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,No Deposit,63,Transient-Party,80.0,0,0
6730,City Hotel,1,151,1,19,0,3,1,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,No Deposit,63,Transient-Party,80.0,0,0
6731,City Hotel,1,151,1,19,0,3,1,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,No Deposit,63,Transient-Party,80.0,0,0
6733,City Hotel,0,151,1,19,0,3,1,0.0,0,BB,DEU,Offline TA/TO,0,0,0,A,1,No Deposit,63,Transient-Party,71.0,0,0
6734,City Hotel,0,151,1,19,0,3,1,0.0,0,BB,BGR,Offline TA/TO,0,0,0,A,1,No Deposit,63,Transient-Party,71.0,0,0
6735,City Hotel,1,151,1,19,0,3,1,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,No Deposit,63,Transient-Party,80.0,0,0
6736,City Hotel,1,151,1,19,0,3,1,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,No Deposit,63,Transient-Party,80.0,0,0
6738,City Hotel,1,151,1,19,0,3,1,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,No Deposit,63,Transient-Party,80.0,0,0
6739,City Hotel,1,151,1,19,0,3,1,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,No Deposit,63,Transient-Party,80.0,0,0
6740,City Hotel,0,151,1,19,0,3,1,0.0,0,BB,FRA,Offline TA/TO,0,0,0,A,1,No Deposit,63,Transient-Party,71.0,0,0
6742,City Hotel,0,151,1,19,0,3,1,0.0,0,BB,JOR,Offline TA/TO,0,0,0,A,3,No Deposit,63,Transient-Party,71.0,0,0
6743,City Hotel,0,151,1,19,0,3,1,0.0,0,BB,DEU,Offline TA/TO,0,0,0,A,1,No Deposit,63,Transient-Party,71.0,0,1
6744,City Hotel,1,151,1,19,0,3,1,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,No Deposit,63,Transient-Party,80.0,0,0
6745,City Hotel,0,151,1,19,0,3,1,0.0,0,BB,RUS,Offline TA/TO,0,0,0,A,1,No Deposit,63,Transient-Party,71.0,0,0
6746,City Hotel,0,151,1,19,0,3,1,0.0,0,BB,SVN,Offline TA/TO,0,0,0,A,3,No Deposit,63,Transient-Party,71.0,0,0
6747,City Hotel,0,151,1,19,0,2,1,0.0,0,BB,POL,Offline TA/TO,0,0,0,A,2,No Deposit,63,Transient-Party,71.0,0,0
6748,City Hotel,0,151,1,19,0,2,1,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,2,No Deposit,63,Transient-Party,71.0,0,0
6749,City Hotel,0,151,1,19,0,2,1,0.0,0,BB,NOR,Offline TA/TO,0,0,0,A,2,No Deposit,63,Transient-Party,71.0,0,0
6750,City Hotel,0,151,1,19,0,3,1,0.0,0,BB,BEL,Offline TA/TO,0,0,0,A,1,No Deposit,63,Transient-Party,71.0,0,0
6751,City Hotel,0,151,1,19,0,3,1,0.0,0,BB,DNK,Offline TA/TO,0,0,0,A,3,No Deposit,63,Transient-Party,71.0,0,0
6752,City Hotel,1,151,1,19,0,3,1,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,No Deposit,63,Transient-Party,80.0,0,0
6753,City Hotel,1,151,1,19,0,3,1,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,No Deposit,63,Transient-Party,80.0,0,0
6754,City Hotel,0,151,1,19,0,3,1,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,3,No Deposit,63,Transient-Party,70.67,0,0
6755,City Hotel,1,151,1,19,0,3,1,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,No Deposit,63,Transient-Party,80.0,0,0
6756,City Hotel,1,151,1,19,0,3,1,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,No Deposit,63,Transient-Party,80.0,0,0
6757,City Hotel,1,151,1,19,0,3,1,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,No Deposit,63,Transient-Party,80.0,0,0
6758,City Hotel,0,151,1,19,0,3,1,0.0,0,BB,DEU,Offline TA/TO,0,0,0,A,1,No Deposit,63,Transient-Party,71.0,0,0
6759,City Hotel,0,151,1,19,0,3,1,0.0,0,BB,ROU,Offline TA/TO,0,0,0,A,1,No Deposit,63,Transient-Party,71.0,0,0
6760,City Hotel,1,151,1,19,0,3,1,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,No Deposit,63,Transient-Party,80.0,0,0
6761,City Hotel,1,151,1,19,0,3,1,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,No Deposit,63,Transient-Party,80.0,0,0
6762,City Hotel,0,151,1,19,0,3,1,0.0,0,BB,GBR,Offline TA/TO,0,0,0,A,3,No Deposit,63,Transient-Party,71.0,0,0
6763,City Hotel,0,151,1,19,0,4,1,0.0,0,BB,BLR,Offline TA/TO,0,0,0,A,2,No Deposit,63,Transient-Party,70.75,0,0
6764,City Hotel,1,151,1,19,0,3,1,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,No Deposit,63,Transient-Party,80.0,0,0
6765,City Hotel,0,151,1,19,0,3,1,0.0,0,BB,FRA,Offline TA/TO,0,0,0,A,1,No Deposit,63,Transient-Party,71.0,0,0
6766,City Hotel,1,151,1,19,0,3,1,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,No Deposit,63,Transient-Party,80.0,0,0
6767,City Hotel,0,151,1,19,0,4,1,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,4,No Deposit,63,Transient-Party,71.0,0,0
6772,City Hotel,0,152,1,20,0,1,1,0.0,0,BB,ESP,Offline TA/TO,0,0,0,A,2,No Deposit,63,Transient-Party,71.0,0,0
6773,City Hotel,0,152,1,20,0,1,1,0.0,0,BB,ESP,Offline TA/TO,0,0,0,A,3,No Deposit,63,Transient-Party,71.0,0,0
6834,City Hotel,1,33,1,25,1,1,2,0.0,0,BB,PRT,Corporate,0,0,0,A,0,No Deposit,15,Transient-Party,62.0,0,0
6835,City Hotel,1,33,1,25,1,1,2,0.0,0,BB,PRT,Corporate,0,0,0,A,0,No Deposit,15,Transient-Party,62.0,0,0
6836,City Hotel,1,33,1,25,1,1,2,0.0,0,BB,PRT,Corporate,0,0,0,A,0,No Deposit,15,Transient-Party,62.0,0,0
6837,City Hotel,1,33,1,25,1,1,2,0.0,0,BB,PRT,Corporate,0,0,0,A,0,No Deposit,15,Transient-Party,62.0,0,0
6838,City Hotel,1,33,1,25,1,1,2,0.0,0,BB,PRT,Corporate,0,0,0,A,0,No Deposit,15,Transient-Party,62.0,0,0
6839,City Hotel,1,33,1,25,1,1,2,0.0,0,BB,PRT,Corporate,0,0,0,A,0,No Deposit,15,Transient-Party,62.0,0,0
7251,City Hotel,1,44,2,17,0,3,2,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,3,Transient,75.0,0,0
7252,City Hotel,1,44,2,17,0,3,2,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,3,Transient,75.0,0,0
7253,City Hotel,1,44,2,17,0,3,2,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,3,Transient,75.0,0,0
7256,City Hotel,1,44,2,17,0,3,2,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,3,Transient,75.0,0,0
7257,City Hotel,1,44,2,17,0,3,2,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,3,Transient,75.0,0,0
7258,City Hotel,1,44,2,17,0,3,2,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,3,Transient,75.0,0,0
7259,City Hotel,1,44,2,17,0,3,2,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,3,Transient,75.0,0,0
7260,City Hotel,1,44,2,17,0,3,2,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,3,Transient,75.0,0,0
7261,City Hotel,1,44,2,17,0,3,2,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,3,Transient,75.0,0,0
7262,City Hotel,1,44,2,17,0,3,2,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,3,Transient,75.0,0,0
7263,City Hotel,1,44,2,17,0,3,2,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,3,Transient,75.0,0,0
7264,City Hotel,1,44,2,17,0,3,2,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,3,Transient,75.0,0,0
7265,City Hotel,1,44,2,17,0,3,2,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,3,Transient,75.0,0,0
7266,City Hotel,1,44,2,17,0,3,2,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,3,Transient,75.0,0,0
7267,City Hotel,1,44,2,17,0,3,2,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,3,Transient,75.0,0,0
7268,City Hotel,1,44,2,17,0,3,2,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,3,Transient,75.0,0,0
7269,City Hotel,1,44,2,17,0,3,2,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,3,Transient,75.0,0,0
7270,City Hotel,1,44,2,17,0,3,2,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,3,Transient,75.0,0,0
7271,City Hotel,1,44,2,17,0,3,2,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,3,Transient,75.0,0,0
7272,City Hotel,1,44,2,17,0,3,2,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,3,Transient,75.0,0,0
7273,City Hotel,1,44,2,17,0,3,2,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,3,Transient,75.0,0,0
7274,City Hotel,1,44,2,17,0,3,2,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,3,Transient,75.0,0,0
7275,City Hotel,1,44,2,17,0,3,2,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,3,Transient,75.0,0,0
7276,City Hotel,1,44,2,17,0,3,2,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,3,Transient,75.0,0,0
7277,City Hotel,1,44,2,17,0,3,2,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,3,Transient,75.0,0,0
7278,City Hotel,1,44,2,17,0,3,2,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,3,Transient,75.0,0,0
7279,City Hotel,1,44,2,17,0,3,2,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,3,Transient,75.0,0,0
7280,City Hotel,1,44,2,17,0,3,2,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,3,Transient,75.0,0,0
7281,City Hotel,1,44,2,17,0,3,2,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,3,Transient,75.0,0,0
7282,City Hotel,1,44,2,17,0,3,2,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,3,Transient,75.0,0,0
7283,City Hotel,1,44,2,17,0,3,2,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,3,Transient,75.0,0,0
7284,City Hotel,1,44,2,17,0,3,2,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,3,Transient,75.0,0,0
7285,City Hotel,1,44,2,17,0,3,2,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,3,Transient,75.0,0,0
7286,City Hotel,1,44,2,17,0,3,2,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,3,Transient,75.0,0,0
7287,City Hotel,1,44,2,17,0,3,2,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,3,Transient,75.0,0,0
7288,City Hotel,1,44,2,17,0,3,2,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,3,Transient,75.0,0,0
7289,City Hotel,1,44,2,17,0,3,2,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,3,Transient,75.0,0,0
7290,City Hotel,1,44,2,17,0,3,2,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,3,Transient,75.0,0,0
7291,City Hotel,1,44,2,17,0,3,2,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,3,Transient,75.0,0,0
7292,City Hotel,1,44,2,17,0,3,2,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,3,Transient,75.0,0,0
7293,City Hotel,1,44,2,17,0,3,2,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,3,Transient,75.0,0,0
7294,City Hotel,1,44,2,17,0,3,2,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,3,Transient,75.0,0,0
7295,City Hotel,1,44,2,17,0,3,2,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,3,Transient,75.0,0,0
7296,City Hotel,1,44,2,17,0,3,2,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,3,Transient,75.0,0,0
7297,City Hotel,1,44,2,17,0,3,2,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,3,Transient,75.0,0,0
7298,City Hotel,1,44,2,17,0,3,2,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,3,Transient,75.0,0,0
7299,City Hotel,1,44,2,17,0,3,2,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,3,Transient,75.0,0,0
7300,City Hotel,1,44,2,17,0,3,2,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,3,Transient,75.0,0,0
7301,City Hotel,1,44,2,17,0,3,2,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,3,Transient,75.0,0,0
7302,City Hotel,1,44,2,17,0,3,2,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,3,Transient,75.0,0,0
7303,City Hotel,1,44,2,17,0,3,2,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,3,Transient,75.0,0,0
7305,City Hotel,1,44,2,17,0,3,2,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,3,Transient,75.0,0,0
7306,City Hotel,1,44,2,17,0,3,2,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,3,Transient,75.0,0,0
7307,City Hotel,1,44,2,17,0,3,2,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,3,Transient,75.0,0,0
7308,City Hotel,1,44,2,17,0,3,2,0.0,0,BB,PRT,Offline TA/TO,0,0,0,A,0,Non Refund,3,Transient,75.0,0,0
8102,City Hotel,1,91,3,18,0,2,1,0.0,0,BB,PRT,Groups,0,0,0,A,0,Non Refund,20,Transient,75.0,0,0
8103,City Hotel,1,91,3,18,0,2,1,0.0,0,BB,PRT,Groups,0,0,0,A,0,Non Refund,20,Transient,75.0,0,0
8105,City Hotel,1,91,3,18,0,2,1,0.0,0,BB,PRT,Groups,0,0,0,A,0,Non Refund,20,Transient,75.0,0,0
8106,City Hotel,1,91,3,18,0,2,1,0.0,0,BB,PRT,Groups,0,0,0,A,0,Non Refund,20,Transient,75.0,0,0
8107,City Hotel,1,91,3,18,0,2,1,0.0,0,BB,PRT,Groups,0,0,0,A,0,Non Refund,20,Transient,75.0,0,0
8110,City Hotel,1,91,3,18,0,2,1,0.0,0,BB,PRT,Groups,0,0,0,A,0,Non Refund,20,Transient,75.0,0,0
8111,City Hotel,1,91,3,18,0,2,1,0.0,0,BB,PRT,Groups,0,0,0,A,0,Non Refund,20,Transient,75.0,0,0
8113,City Hotel,1,91,3,18,0,2,1,0.0,0,BB,PRT,Groups,0,0,0,A,0,Non Refund,20,Transient,75.0,0,0
8114,City Hotel,1,91,3,18,0,2,1,0.0,0,BB,PRT,Groups,0,0,0,A,0,Non Refund,20,Transient,75.0,0,0
8116,City Hotel,1,91,3,18,0,2,1,0.0,0,BB,PRT,Groups,0,0,0,A,0,Non Refund,20,Transient,75.0,0,0
8117,City Hotel,1,91,3,18,0,2,1,0.0,0,BB,PRT,Groups,0,0,0,A,0,Non Refund,20,Transient,75.0,0,0
8118,City Hotel,1,91,3,18,0,2,1,0.0,0,BB,PRT,Groups,0,0,0,A,0,Non Refund,20,Transient,75.0,0,0
8119,City Hotel,1,91,3,18,0,2,1,0.0,0,BB,PRT,Groups,0,0,0,A,0,Non Refund,20,Transient,75.0,0,0
8122,City Hotel,1,91,3,18,0,2,1,0.0,0,BB,PRT,Groups,0,0,0,A,0,Non Refund,20,Transient,75.0,0,0
8126,City Hotel,1,91,3,18,0,2,1,0.0,0,BB,PRT,Groups,0,0,0,A,0,Non Refund,20,Transient,75.0,0,0
8127,City Hotel,1,91,3,18,0,2,1,0.0,0,BB,PRT,Groups,0,0,0,A,0,Non Refund,20,Transient,75.0,0,0
8129,City Hotel,1,91,3,18,0,2,1,0.0,0,BB,PRT,Groups,0,0,0,A,0,Non Refund,20,Transient,75.0,0,0
8130,City Hotel,1,91,3,18,0,2,1,0.0,0,BB,PRT,Groups,0,0,0,A,0,Non Refund,20,Transient,75.0,0,0
8131,City Hotel,1,91,3,18,0,2,1,0.0,0,BB,PRT,Groups,0,0,0,A,0,Non Refund,20,Transient,75.0,0,0
8132,City Hotel,1,91,3,18,0,2,1,0.0,0,BB,PRT,Groups,0,0,0,A,0,Non Refund,20,Transient,75.0,0,0
8133,City Hotel,1,91,3,18,0,2,1,0.0,0,BB,PRT,Groups,0,0,0,A,0,Non Refund,20,Transient,75.0,0,0
8139,City Hotel,1,91,3,18,0,2,1,0.0,0,BB,PRT,Groups,0,0,0,A,0,Non Refund,20,Transient,75.0,0,0
8140,City Hotel,1,91,3,18,0,2,1,0.0,0,BB,PRT,Groups,0,0,0,A,0,Non Refund,20,Transient,75.0,0,0
8306,City Hotel,1,251,3,22,0,3,2,0.0,0,BB,PRT,Groups,0,0,0,A,0,Non Refund,93,Transient,125.0,0,0
8307,City Hotel,1,251,3,22,0,3,1,0.0,0,BB,PRT,Groups,0,0,0,A,0,Non Refund,93,Transient,90.0,0,0
8308,City Hotel,1,251,3,22,0,3,2,0.0,0,BB,PRT,Groups,0,0,0,A,0,Non Refund,93,Transient,125.0,0,0
8309,City Hotel,1,251,3,22,0,3,2,0.0,0,BB,PRT,Groups,0,0,0,A,0,Non Refund,93,Transient,125.0,0,0
8310,City Hotel,1,251,3,22,0,3,2,0.0,0,BB,PRT,Groups,0,0,0,A,0,Non Refund,93,Transient,125.0,0,0
8311,City Hotel,1,251,3,22,0,3,2,0.0,0,BB,PRT,Groups,0,0,0,A,0,Non Refund,93,Transient,125.0,0,0
8312,City Hotel,1,251,3,22,0,3,2,0.0,0,BB,PRT,Groups,0,0,0,A,0,Non Refund,93,Transient,125.0,0,0
8314,City Hotel,1,251,3,22,0,3,2,0.0,0,BB,PRT,Groups,0,0,0,A,0,Non Refund,93,Transient,125.0,0,0
